family,award_year,record_disposition,record_origin,detailed_identity_reason,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__pell_disbursements,nominal_usd,39,39,0,829548112.2000003
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__acg_disbursements,nominal_usd,39,0,39,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__smart_disbursements,nominal_usd,39,0,39,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__teach_disbursements,nominal_usd,39,13,26,2328624.5
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__iasg_disbursements,nominal_usd,39,2,37,28934.96
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__pell_disbursements,nominal_usd,53,53,0,23839198.84
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__acg_disbursements,nominal_usd,53,0,53,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__smart_disbursements,nominal_usd,53,0,53,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__teach_disbursements,nominal_usd,53,0,53,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__iasg_disbursements,nominal_usd,53,0,53,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__pell_disbursements,nominal_usd,1,1,0,715310.0
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__acg_disbursements,nominal_usd,1,0,1,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__smart_disbursements,nominal_usd,1,0,1,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__teach_disbursements,nominal_usd,1,0,1,
grants,2017-2018,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__iasg_disbursements,nominal_usd,1,0,1,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,grant__pell_disbursements,nominal_usd,3,3,0,2789672.06
grants,2017-2018,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,grant__acg_disbursements,nominal_usd,3,0,3,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,grant__smart_disbursements,nominal_usd,3,0,3,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,grant__teach_disbursements,nominal_usd,3,0,3,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,grant__iasg_disbursements,nominal_usd,3,0,3,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__pell_disbursements,nominal_usd,5115,5111,4,27799142864.15
grants,2017-2018,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__acg_disbursements,nominal_usd,5115,0,5115,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__smart_disbursements,nominal_usd,5115,0,5115,
grants,2017-2018,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__teach_disbursements,nominal_usd,5115,737,4378,84124444.09
grants,2017-2018,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__iasg_disbursements,nominal_usd,5115,57,5058,320007.4800000001
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__pell_disbursements,nominal_usd,11,11,0,35994639.589999996
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__acg_disbursements,nominal_usd,11,0,11,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__smart_disbursements,nominal_usd,11,0,11,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__teach_disbursements,nominal_usd,11,0,11,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__iasg_disbursements,nominal_usd,11,0,11,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__pell_disbursements,nominal_usd,40,40,0,855030334.52
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__acg_disbursements,nominal_usd,40,0,40,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__smart_disbursements,nominal_usd,40,0,40,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__teach_disbursements,nominal_usd,40,16,24,2056181.51
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__iasg_disbursements,nominal_usd,40,3,37,20640.629999999997
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__pell_disbursements,nominal_usd,44,44,0,20284453.36
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__acg_disbursements,nominal_usd,44,0,44,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__smart_disbursements,nominal_usd,44,0,44,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__teach_disbursements,nominal_usd,44,0,44,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__iasg_disbursements,nominal_usd,44,0,44,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__pell_disbursements,nominal_usd,1,1,0,632529.0
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__acg_disbursements,nominal_usd,1,0,1,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__smart_disbursements,nominal_usd,1,0,1,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__teach_disbursements,nominal_usd,1,0,1,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__iasg_disbursements,nominal_usd,1,0,1,
grants,2018-2019,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__pell_disbursements,nominal_usd,5022,5018,4,27493678277.7
grants,2018-2019,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__acg_disbursements,nominal_usd,5022,0,5022,
grants,2018-2019,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__smart_disbursements,nominal_usd,5022,0,5022,
grants,2018-2019,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__teach_disbursements,nominal_usd,5022,721,4301,78730848.2
grants,2018-2019,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__iasg_disbursements,nominal_usd,5022,62,4960,395392.2999999999
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__pell_disbursements,nominal_usd,6,6,0,7179009.67
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__acg_disbursements,nominal_usd,6,0,6,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__smart_disbursements,nominal_usd,6,0,6,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__teach_disbursements,nominal_usd,6,0,6,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__iasg_disbursements,nominal_usd,6,0,6,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__pell_disbursements,nominal_usd,2,2,0,1848478.38
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__acg_disbursements,nominal_usd,2,0,2,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__smart_disbursements,nominal_usd,2,0,2,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__teach_disbursements,nominal_usd,2,0,2,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__iasg_disbursements,nominal_usd,2,0,2,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__pell_disbursements,nominal_usd,36,36,0,871295336.26
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__acg_disbursements,nominal_usd,36,0,36,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__smart_disbursements,nominal_usd,36,0,36,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__teach_disbursements,nominal_usd,36,15,21,1832657.0
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__iasg_disbursements,nominal_usd,36,2,34,6536.95
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__pell_disbursements,nominal_usd,32,31,1,9232047.719999999
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__acg_disbursements,nominal_usd,32,0,32,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__smart_disbursements,nominal_usd,32,0,32,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__teach_disbursements,nominal_usd,32,1,31,60224.0
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__iasg_disbursements,nominal_usd,32,0,32,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__pell_disbursements,nominal_usd,1,1,0,681295.0
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__acg_disbursements,nominal_usd,1,0,1,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__smart_disbursements,nominal_usd,1,0,1,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__teach_disbursements,nominal_usd,1,0,1,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,resolved_administrative_directory_identity_ineligible,grant__iasg_disbursements,nominal_usd,1,0,1,
grants,2019-2020,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__pell_disbursements,nominal_usd,4952,4948,4,27528038236.4
grants,2019-2020,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__acg_disbursements,nominal_usd,4952,0,4952,
grants,2019-2020,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__smart_disbursements,nominal_usd,4952,0,4952,
grants,2019-2020,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__teach_disbursements,nominal_usd,4952,725,4227,78179901.45
grants,2019-2020,included_unique_family_record,opeid_master,official_site_and_directory_agree,grant__iasg_disbursements,nominal_usd,4952,72,4880,473374.75999999995
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__pell_disbursements,nominal_usd,6,6,0,59732006.33
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__acg_disbursements,nominal_usd,6,0,6,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__smart_disbursements,nominal_usd,6,0,6,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__teach_disbursements,nominal_usd,6,0,6,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,grant__iasg_disbursements,nominal_usd,6,0,6,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__pell_disbursements,nominal_usd,1,1,0,79514469.0
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__acg_disbursements,nominal_usd,1,0,1,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__smart_disbursements,nominal_usd,1,0,1,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__teach_disbursements,nominal_usd,1,0,1,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,grant__iasg_disbursements,nominal_usd,1,0,1,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__pell_disbursements,nominal_usd,37,37,0,777916937.9599999
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__acg_disbursements,nominal_usd,37,0,37,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__smart_disbursements,nominal_usd,37,0,37,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__teach_disbursements,nominal_usd,37,17,20,1675585.73
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,grant__iasg_disbursements,nominal_usd,37,3,34,25245.0
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__pell_disbursements,nominal_usd,16,16,0,6460290.93
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__acg_disbursements,nominal_usd,16,0,16,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,grant__smart_disbursements,nominal_usd,16,0,16,
