family,award_year,column,master_source_records,included_records,excluded_records,master_known_sum,included_known_sum,excluded_known_sum
ffel,1999-2000,loan_ffel__plus_loans_originated_amt,4366,3799,567,2283072244.0,2277889916.0,5182328.0
ffel,1999-2000,loan_ffel__plus_disbursements_n,4366,3799,567,575404,574465,939
ffel,1999-2000,loan_ffel__plus_disbursements,4366,3799,567,2164790988.0,2159842388.0,4948600.0
ffel,1999-2000,loan_ffel__grad_plus_recipients,4366,3799,567,,,
ffel,1999-2000,loan_ffel__grad_plus_loans_originated_n,4366,3799,567,,,
ffel,1999-2000,loan_ffel__grad_plus_loans_originated_amt,4366,3799,567,,,
ffel,1999-2000,loan_ffel__grad_plus_disbursements_n,4366,3799,567,,,
ffel,1999-2000,loan_ffel__grad_plus_disbursements,4366,3799,567,,,
ffel,1999-2000,loan_ffel__parent_plus_recipients,4366,3799,567,,,
ffel,1999-2000,loan_ffel__parent_plus_loans_originated_n,4366,3799,567,,,
ffel,1999-2000,loan_ffel__parent_plus_loans_originated_amt,4366,3799,567,,,
ffel,1999-2000,loan_ffel__parent_plus_disbursements_n,4366,3799,567,,,
ffel,1999-2000,loan_ffel__parent_plus_disbursements,4366,3799,567,,,
ffel,2000-2001,loan_ffel__subsidized_recipients,4397,3799,598,2896936,2663523,233413
ffel,2000-2001,loan_ffel__subsidized_loans_originated_n,4397,3799,598,3346418,3079704,266714
ffel,2000-2001,loan_ffel__subsidized_loans_originated_amt,4397,3799,598,12013390404.0,10924329168.0,1089061236.0
ffel,2000-2001,loan_ffel__subsidized_disbursements_n,4397,3799,598,6035681,5577890,457791
ffel,2000-2001,loan_ffel__subsidized_disbursements,4397,3799,598,11323023177.0,10300093861.0,1022929316.0
ffel,2000-2001,loan_ffel__unsubsidized_recipients,4397,3799,598,1978783,1802492,176291
ffel,2000-2001,loan_ffel__unsubsidized_loans_originated_n,4397,3799,598,2332081,2127091,204990
ffel,2000-2001,loan_ffel__unsubsidized_loans_originated_amt,4397,3799,598,10068106656.0,9072944521.0,995162135.0
ffel,2000-2001,loan_ffel__unsubsidized_disbursements_n,4397,3799,598,4172668,3822060,350608
ffel,2000-2001,loan_ffel__unsubsidized_disbursements,4397,3799,598,9436218190.0,8509079363.0,927138827.0
ffel,2000-2001,loan_ffel__plus_recipients,4397,3799,598,318437,298830,19607
ffel,2000-2001,loan_ffel__plus_loans_originated_n,4397,3799,598,351480,330294,21186
ffel,2000-2001,loan_ffel__plus_loans_originated_amt,4397,3799,598,2653894290.0,2495047441.0,158846849.0
ffel,2000-2001,loan_ffel__plus_disbursements_n,4397,3799,598,645185,607557,37628
ffel,2000-2001,loan_ffel__plus_disbursements,4397,3799,598,2518472741.0,2367615107.0,150857634.0
ffel,2000-2001,loan_ffel__grad_plus_recipients,4397,3799,598,,,
ffel,2000-2001,loan_ffel__grad_plus_loans_originated_n,4397,3799,598,,,
ffel,2000-2001,loan_ffel__grad_plus_loans_originated_amt,4397,3799,598,,,
ffel,2000-2001,loan_ffel__grad_plus_disbursements_n,4397,3799,598,,,
ffel,2000-2001,loan_ffel__grad_plus_disbursements,4397,3799,598,,,
ffel,2000-2001,loan_ffel__parent_plus_recipients,4397,3799,598,,,
ffel,2000-2001,loan_ffel__parent_plus_loans_originated_n,4397,3799,598,,,
ffel,2000-2001,loan_ffel__parent_plus_loans_originated_amt,4397,3799,598,,,
ffel,2000-2001,loan_ffel__parent_plus_disbursements_n,4397,3799,598,,,
ffel,2000-2001,loan_ffel__parent_plus_disbursements,4397,3799,598,,,
ffel,2001-2002,loan_ffel__subsidized_recipients,4418,3829,589,3167010,2891552,275458
ffel,2001-2002,loan_ffel__subsidized_loans_originated_n,4418,3829,589,3685720,3367077,318643
ffel,2001-2002,loan_ffel__subsidized_loans_originated_amt,4418,3829,589,13114944953.0,11813586526.0,1301358427.0
ffel,2001-2002,loan_ffel__subsidized_disbursements_n,4418,3829,589,6643805,6089365,554440
ffel,2001-2002,loan_ffel__subsidized_disbursements,4418,3829,589,12328378467.0,11119905759.0,1208472708.0
ffel,2001-2002,loan_ffel__unsubsidized_recipients,4418,3829,589,2257521,2036010,221511
ffel,2001-2002,loan_ffel__unsubsidized_loans_originated_n,4418,3829,589,2689493,2429079,260414
ffel,2001-2002,loan_ffel__unsubsidized_loans_originated_amt,4418,3829,589,11568182705.0,10281000132.0,1287182573.0
ffel,2001-2002,loan_ffel__unsubsidized_disbursements_n,4418,3829,589,4800271,4345748,454523
ffel,2001-2002,loan_ffel__unsubsidized_disbursements,4418,3829,589,10817076496.0,9629850176.0,1187226320.0
ffel,2001-2002,loan_ffel__plus_recipients,4418,3829,589,340574,318379,22195
ffel,2001-2002,loan_ffel__plus_loans_originated_n,4418,3829,589,379545,355206,24339
ffel,2001-2002,loan_ffel__plus_loans_originated_amt,4418,3829,589,3012308213.0,2826882433.0,185425780.0
ffel,2001-2002,loan_ffel__plus_disbursements_n,4418,3829,589,708365,663861,44504
ffel,2001-2002,loan_ffel__plus_disbursements,4418,3829,589,2861137147.0,2685176885.0,175960262.0
ffel,2001-2002,loan_ffel__grad_plus_recipients,4418,3829,589,,,
ffel,2001-2002,loan_ffel__grad_plus_loans_originated_n,4418,3829,589,,,
ffel,2001-2002,loan_ffel__grad_plus_loans_originated_amt,4418,3829,589,,,
ffel,2001-2002,loan_ffel__grad_plus_disbursements_n,4418,3829,589,,,
ffel,2001-2002,loan_ffel__grad_plus_disbursements,4418,3829,589,,,
ffel,2001-2002,loan_ffel__parent_plus_recipients,4418,3829,589,,,
ffel,2001-2002,loan_ffel__parent_plus_loans_originated_n,4418,3829,589,,,
ffel,2001-2002,loan_ffel__parent_plus_loans_originated_amt,4418,3829,589,,,
ffel,2001-2002,loan_ffel__parent_plus_disbursements_n,4418,3829,589,,,
ffel,2001-2002,loan_ffel__parent_plus_disbursements,4418,3829,589,,,
ffel,2002-2003,loan_ffel__subsidized_recipients,4448,3875,573,3604237,3249062,355175
ffel,2002-2003,loan_ffel__subsidized_loans_originated_n,4448,3875,573,4223153,3805307,417846
ffel,2002-2003,loan_ffel__subsidized_loans_originated_amt,4448,3875,573,15145043644.0,13460324973.0,1684718671.0
ffel,2002-2003,loan_ffel__subsidized_disbursements_n,4448,3875,573,7826230,7097177,729053
ffel,2002-2003,loan_ffel__subsidized_disbursements,4448,3875,573,14187815874.0,12635548225.0,1552267649.0
ffel,2002-2003,loan_ffel__unsubsidized_recipients,4448,3875,573,2608519,2325072,283447
ffel,2002-2003,loan_ffel__unsubsidized_loans_originated_n,4448,3875,573,3142774,2804070,338704
ffel,2002-2003,loan_ffel__unsubsidized_loans_originated_amt,4448,3875,573,13815522726.0,12133446774.0,1682075952.0
ffel,2002-2003,loan_ffel__unsubsidized_disbursements_n,4448,3875,573,5779564,5188773,590791
ffel,2002-2003,loan_ffel__unsubsidized_disbursements,4448,3875,573,12868051780.0,11327819456.0,1540232324.0
ffel,2002-2003,loan_ffel__plus_recipients,4448,3875,573,373107,346951,26156
ffel,2002-2003,loan_ffel__plus_loans_originated_n,4448,3875,573,419474,389531,29943
ffel,2002-2003,loan_ffel__plus_loans_originated_amt,4448,3875,573,3532105487.0,3306230429.0,225875058.0
ffel,2002-2003,loan_ffel__plus_disbursements_n,4448,3875,573,791186,737529,53657
ffel,2002-2003,loan_ffel__plus_disbursements,4448,3875,573,3361184844.0,3145774615.0,215410229.0
ffel,2002-2003,loan_ffel__grad_plus_recipients,4448,3875,573,,,
ffel,2002-2003,loan_ffel__grad_plus_loans_originated_n,4448,3875,573,,,
ffel,2002-2003,loan_ffel__grad_plus_loans_originated_amt,4448,3875,573,,,
ffel,2002-2003,loan_ffel__grad_plus_disbursements_n,4448,3875,573,,,
ffel,2002-2003,loan_ffel__grad_plus_disbursements,4448,3875,573,,,
ffel,2002-2003,loan_ffel__parent_plus_recipients,4448,3875,573,,,
ffel,2002-2003,loan_ffel__parent_plus_loans_originated_n,4448,3875,573,,,
ffel,2002-2003,loan_ffel__parent_plus_loans_originated_amt,4448,3875,573,,,
ffel,2002-2003,loan_ffel__parent_plus_disbursements_n,4448,3875,573,,,
ffel,2002-2003,loan_ffel__parent_plus_disbursements,4448,3875,573,,,
ffel,2003-2004,loan_ffel__subsidized_recipients,4498,3889,609,4137915,3714031,423884
ffel,2003-2004,loan_ffel__subsidized_loans_originated_n,4498,3889,609,4829654,4322363,507291
ffel,2003-2004,loan_ffel__subsidized_loans_originated_amt,4498,3889,609,17587953429.0,15535629083.0,2052324346.0
ffel,2003-2004,loan_ffel__subsidized_disbursements_n,4498,3889,609,9123570,8224527,899043
ffel,2003-2004,loan_ffel__subsidized_disbursements,4498,3889,609,16425499758.0,14549711763.0,1875787995.0
ffel,2003-2004,loan_ffel__unsubsidized_recipients,4498,3889,609,3041993,2691251,350742
ffel,2003-2004,loan_ffel__unsubsidized_loans_originated_n,4498,3889,609,3660616,3232237,428379
ffel,2003-2004,loan_ffel__unsubsidized_loans_originated_amt,4498,3889,609,16403776485.0,14270670528.0,2133105957.0
ffel,2003-2004,loan_ffel__unsubsidized_disbursements_n,4498,3889,609,6868050,6107195,760855
ffel,2003-2004,loan_ffel__unsubsidized_disbursements,4498,3889,609,15218510576.0,13284583195.0,1933927381.0
ffel,2003-2004,loan_ffel__plus_recipients,4498,3889,609,457300,423862,33438
ffel,2003-2004,loan_ffel__plus_loans_originated_n,4498,3889,609,516702,477944,38758
ffel,2003-2004,loan_ffel__plus_loans_originated_amt,4498,3889,609,4662805407.0,4341622038.0,321183369.0
ffel,2003-2004,loan_ffel__plus_disbursements_n,4498,3889,609,983794,912634,71160
ffel,2003-2004,loan_ffel__plus_disbursements,4498,3889,609,4443073266.0,4139193515.0,303879751.0
ffel,2003-2004,loan_ffel__grad_plus_recipients,4498,3889,609,,,
ffel,2003-2004,loan_ffel__grad_plus_loans_originated_n,4498,3889,609,,,
ffel,2003-2004,loan_ffel__grad_plus_loans_originated_amt,4498,3889,609,,,
ffel,2003-2004,loan_ffel__grad_plus_disbursements_n,4498,3889,609,,,
ffel,2003-2004,loan_ffel__grad_plus_disbursements,4498,3889,609,,,
ffel,2003-2004,loan_ffel__parent_plus_recipients,4498,3889,609,,,
ffel,2003-2004,loan_ffel__parent_plus_loans_originated_n,4498,3889,609,,,
ffel,2003-2004,loan_ffel__parent_plus_loans_originated_amt,4498,3889,609,,,
ffel,2003-2004,loan_ffel__parent_plus_disbursements_n,4498,3889,609,,,
ffel,2003-2004,loan_ffel__parent_plus_disbursements,4498,3889,609,,,
ffel,2004-2005,loan_ffel__subsidized_recipients,4515,3908,607,4545810,4071126,474684
ffel,2004-2005,loan_ffel__subsidized_loans_originated_n,4515,3908,607,5288593,4721712,566881
ffel,2004-2005,loan_ffel__subsidized_loans_originated_amt,4515,3908,607,19572122115.0,17189844961.0,2382277154.0
ffel,2004-2005,loan_ffel__subsidized_disbursements_n,4515,3908,607,9988519,8964553,1023966
ffel,2004-2005,loan_ffel__subsidized_disbursements,4515,3908,607,18206300946.0,16029677209.0,2176623737.0
ffel,2004-2005,loan_ffel__unsubsidized_recipients,4515,3908,607,3398105,2994795,403310
ffel,2004-2005,loan_ffel__unsubsidized_loans_originated_n,4515,3908,607,4075070,3584623,490447
ffel,2004-2005,loan_ffel__unsubsidized_loans_originated_amt,4515,3908,607,18807568020.0,16265422645.0,2542145375.0
ffel,2004-2005,loan_ffel__unsubsidized_disbursements_n,4515,3908,607,7676930,6782432,894498
ffel,2004-2005,loan_ffel__unsubsidized_disbursements,4515,3908,607,17377041797.0,15067430447.0,2309611350.0
ffel,2004-2005,loan_ffel__plus_recipients,4515,3908,607,515017,474876,40141
ffel,2004-2005,loan_ffel__plus_loans_originated_n,4515,3908,607,589611,542917,46694
ffel,2004-2005,loan_ffel__plus_loans_originated_amt,4515,3908,607,5660988155.0,5205549431.0,455438724.0
ffel,2004-2005,loan_ffel__plus_disbursements_n,4515,3908,607,1122397,1036821,85576
ffel,2004-2005,loan_ffel__plus_disbursements,4515,3908,607,5374352774.0,4943331943.0,431020831.0
ffel,2004-2005,loan_ffel__grad_plus_recipients,4515,3908,607,,,
ffel,2004-2005,loan_ffel__grad_plus_loans_originated_n,4515,3908,607,,,
ffel,2004-2005,loan_ffel__grad_plus_loans_originated_amt,4515,3908,607,,,
ffel,2004-2005,loan_ffel__grad_plus_disbursements_n,4515,3908,607,,,
ffel,2004-2005,loan_ffel__grad_plus_disbursements,4515,3908,607,,,
ffel,2004-2005,loan_ffel__parent_plus_recipients,4515,3908,607,,,
ffel,2004-2005,loan_ffel__parent_plus_loans_originated_n,4515,3908,607,,,
ffel,2004-2005,loan_ffel__parent_plus_loans_originated_amt,4515,3908,607,,,
ffel,2004-2005,loan_ffel__parent_plus_disbursements_n,4515,3908,607,,,
ffel,2004-2005,loan_ffel__parent_plus_disbursements,4515,3908,607,,,
ffel,2005-2006,loan_ffel__subsidized_recipients,4578,3962,616,4717960,4163383,554577
ffel,2005-2006,loan_ffel__subsidized_loans_originated_n,4578,3962,616,5482434,4818328,664106
ffel,2005-2006,loan_ffel__subsidized_loans_originated_amt,4578,3962,616,20464865482.0,17651437135.0,2813428347.0
ffel,2005-2006,loan_ffel__subsidized_disbursements_n,4578,3962,616,10278065,9058429,1219636
ffel,2005-2006,loan_ffel__subsidized_disbursements,4578,3962,616,18965035039.0,16399130411.0,2565904628.0
ffel,2005-2006,loan_ffel__unsubsidized_recipients,4578,3962,616,3666446,3195443,471003
ffel,2005-2006,loan_ffel__unsubsidized_loans_originated_n,4578,3962,616,4391887,3811370,580517
ffel,2005-2006,loan_ffel__unsubsidized_loans_originated_amt,4578,3962,616,20607797582.0,17529691455.0,3078106127.0
ffel,2005-2006,loan_ffel__unsubsidized_disbursements_n,4578,3962,616,8229666,7151515,1078151
ffel,2005-2006,loan_ffel__unsubsidized_disbursements,4578,3962,616,18958464237.0,16162400188.0,2796064049.0
ffel,2005-2006,loan_ffel__plus_recipients,4578,3962,616,542992,499919,43073
ffel,2005-2006,loan_ffel__plus_loans_originated_n,4578,3962,616,620769,571238,49531
ffel,2005-2006,loan_ffel__plus_loans_originated_amt,4578,3962,616,6386899606.0,5853538169.0,533361437.0
ffel,2005-2006,loan_ffel__plus_disbursements_n,4578,3962,616,1181064,1090011,91053
ffel,2005-2006,loan_ffel__plus_disbursements,4578,3962,616,6053522622.0,5550478057.0,503044565.0
ffel,2005-2006,loan_ffel__grad_plus_recipients,4578,3962,616,5431,5042,389
ffel,2005-2006,loan_ffel__grad_plus_loans_originated_n,4578,3962,616,6261,5860,401
ffel,2005-2006,loan_ffel__grad_plus_loans_originated_amt,4578,3962,616,72319886.0,67779156.0,4540730.0
ffel,2005-2006,loan_ffel__grad_plus_disbursements_n,4578,3962,616,10971,10469,502
ffel,2005-2006,loan_ffel__grad_plus_disbursements,4578,3962,616,69458072.0,65001164.0,4456908.0
ffel,2005-2006,loan_ffel__parent_plus_recipients,4578,3962,616,,,
ffel,2005-2006,loan_ffel__parent_plus_loans_originated_n,4578,3962,616,,,
ffel,2005-2006,loan_ffel__parent_plus_loans_originated_amt,4578,3962,616,,,
ffel,2005-2006,loan_ffel__parent_plus_disbursements_n,4578,3962,616,,,
ffel,2005-2006,loan_ffel__parent_plus_disbursements,4578,3962,616,,,
ffel,2006-2007,loan_ffel__subsidized_recipients,4617,4019,598,4951114,4303501,647613
ffel,2006-2007,loan_ffel__subsidized_loans_originated_n,4617,4019,598,5923694,5088661,835033
ffel,2006-2007,loan_ffel__subsidized_loans_originated_amt,4617,4019,598,21813012642.0,18609253410.0,3203759232.0
ffel,2006-2007,loan_ffel__subsidized_disbursements_n,4617,4019,598,10644513,9185237,1459276
ffel,2006-2007,loan_ffel__subsidized_disbursements,4617,4019,598,20160783985.0,17271742579.0,2889041406.0
ffel,2006-2007,loan_ffel__unsubsidized_recipients,4617,4019,598,3842014,3293727,548287
ffel,2006-2007,loan_ffel__unsubsidized_loans_originated_n,4617,4019,598,4656112,3955353,700759
ffel,2006-2007,loan_ffel__unsubsidized_loans_originated_amt,4617,4019,598,22010933414.0,18524546324.0,3486387090.0
ffel,2006-2007,loan_ffel__unsubsidized_disbursements_n,4617,4019,598,8368308,7130874,1237434
ffel,2006-2007,loan_ffel__unsubsidized_disbursements,4617,4019,598,20181027166.0,17047477079.0,3133550087.0
ffel,2006-2007,loan_ffel__plus_recipients,4617,4019,598,,,
ffel,2006-2007,loan_ffel__plus_loans_originated_n,4617,4019,598,,,
ffel,2006-2007,loan_ffel__plus_loans_originated_amt,4617,4019,598,,,
ffel,2006-2007,loan_ffel__plus_disbursements_n,4617,4019,598,,,
ffel,2006-2007,loan_ffel__plus_disbursements,4617,4019,598,,,
ffel,2006-2007,loan_ffel__grad_plus_recipients,4617,4019,598,112686,97828,14858
ffel,2006-2007,loan_ffel__grad_plus_loans_originated_n,4617,4019,598,145972,128068,17904
ffel,2006-2007,loan_ffel__grad_plus_loans_originated_amt,4617,4019,598,1987281338.0,1677773566.0,309507772.0
ffel,2006-2007,loan_ffel__grad_plus_disbursements_n,4617,4019,598,262192,229312,32880
ffel,2006-2007,loan_ffel__grad_plus_disbursements,4617,4019,598,1897414920.0,1605689970.0,291724950.0
ffel,2006-2007,loan_ffel__parent_plus_recipients,4617,4019,598,526293,481452,44841
ffel,2006-2007,loan_ffel__parent_plus_loans_originated_n,4617,4019,598,602895,551423,51472
ffel,2006-2007,loan_ffel__parent_plus_loans_originated_amt,4617,4019,598,6454689139.0,5863407773.0,591281366.0
ffel,2006-2007,loan_ffel__parent_plus_disbursements_n,4617,4019,598,1110497,1017161,93336
ffel,2006-2007,loan_ffel__parent_plus_disbursements,4617,4019,598,6105962325.0,5550717362.0,555244963.0
ffel,2007-2008,loan_ffel__subsidized_recipients,4847,4224,623,5320492,4559817,760675
ffel,2007-2008,loan_ffel__subsidized_loans_originated_n,4847,4224,623,6229354,5303445,925909
ffel,2007-2008,loan_ffel__subsidized_loans_originated_amt,4847,4224,623,25529387235.0,21627684156.0,3901703079.0
ffel,2007-2008,loan_ffel__subsidized_disbursements_n,4847,4224,623,11199181,9594223,1604958
ffel,2007-2008,loan_ffel__subsidized_disbursements,4847,4224,623,23538614205.0,20020752485.0,3517861720.0
ffel,2007-2008,loan_ffel__unsubsidized_recipients,4847,4224,623,4111597,3468510,643087
ffel,2007-2008,loan_ffel__unsubsidized_loans_originated_n,4847,4224,623,5147456,4264646,882810
ffel,2007-2008,loan_ffel__unsubsidized_loans_originated_amt,4847,4224,623,25505397826.0,21118197584.0,4387200242.0
ffel,2007-2008,loan_ffel__unsubsidized_disbursements_n,4847,4224,623,9222231,7685341,1536890
ffel,2007-2008,loan_ffel__unsubsidized_disbursements,4847,4224,623,23428317249.0,19455139908.0,3973177341.0
ffel,2007-2008,loan_ffel__plus_recipients,4847,4224,623,,,
ffel,2007-2008,loan_ffel__plus_loans_originated_n,4847,4224,623,,,
ffel,2007-2008,loan_ffel__plus_loans_originated_amt,4847,4224,623,,,
ffel,2007-2008,loan_ffel__plus_disbursements_n,4847,4224,623,,,
ffel,2007-2008,loan_ffel__plus_disbursements,4847,4224,623,,,
ffel,2007-2008,loan_ffel__grad_plus_recipients,4847,4224,623,156309,133634,22675
ffel,2007-2008,loan_ffel__grad_plus_loans_originated_n,4847,4224,623,211163,182381,28782
ffel,2007-2008,loan_ffel__grad_plus_loans_originated_amt,4847,4224,623,2942197240.0,2454563669.0,487633571.0
ffel,2007-2008,loan_ffel__grad_plus_disbursements_n,4847,4224,623,379881,327363,52518
ffel,2007-2008,loan_ffel__grad_plus_disbursements,4847,4224,623,2802565230.0,2341735103.0,460830127.0
ffel,2007-2008,loan_ffel__parent_plus_recipients,4847,4224,623,489730,443977,45753
ffel,2007-2008,loan_ffel__parent_plus_loans_originated_n,4847,4224,623,559872,507225,52647
ffel,2007-2008,loan_ffel__parent_plus_loans_originated_amt,4847,4224,623,6097483264.0,5481873286.0,615609978.0
ffel,2007-2008,loan_ffel__parent_plus_disbursements_n,4847,4224,623,1024719,929907,94812
ffel,2007-2008,loan_ffel__parent_plus_disbursements,4847,4224,623,5781954093.0,5204294047.0,577660046.0
ffel,2008-2009,loan_ffel__subsidized_recipients,4543,3960,583,5526308,4644978,881330
ffel,2008-2009,loan_ffel__subsidized_loans_originated_n,4543,3960,583,6519106,5429436,1089670
ffel,2008-2009,loan_ffel__subsidized_loans_originated_amt,4543,3960,583,26052103568.0,21686640153.0,4365463415.0
ffel,2008-2009,loan_ffel__subsidized_disbursements_n,4543,3960,583,12060916,10169730,1891186
ffel,2008-2009,loan_ffel__subsidized_disbursements,4543,3960,583,24561603452.0,20541785328.0,4019818124.0
ffel,2008-2009,loan_ffel__unsubsidized_recipients,4543,3960,583,5186975,4355978,830997
ffel,2008-2009,loan_ffel__unsubsidized_loans_originated_n,4543,3960,583,6694872,5592650,1102222
ffel,2008-2009,loan_ffel__unsubsidized_loans_originated_amt,4543,3960,583,32748163962.0,26813822113.0,5934341849.0
ffel,2008-2009,loan_ffel__unsubsidized_disbursements_n,4543,3960,583,12420636,10485227,1935409
ffel,2008-2009,loan_ffel__unsubsidized_disbursements,4543,3960,583,30712749374.0,25272906455.0,5439842919.0
ffel,2008-2009,loan_ffel__plus_recipients,4543,3960,583,,,
ffel,2008-2009,loan_ffel__plus_loans_originated_n,4543,3960,583,,,
ffel,2008-2009,loan_ffel__plus_loans_originated_amt,4543,3960,583,,,
ffel,2008-2009,loan_ffel__plus_disbursements_n,4543,3960,583,,,
ffel,2008-2009,loan_ffel__plus_disbursements,4543,3960,583,,,
ffel,2008-2009,loan_ffel__grad_plus_recipients,4543,3960,583,182073,155068,27005
ffel,2008-2009,loan_ffel__grad_plus_loans_originated_n,4543,3960,583,254385,218809,35576
ffel,2008-2009,loan_ffel__grad_plus_loans_originated_amt,4543,3960,583,3641754364.0,3036749165.0,605005199.0
ffel,2008-2009,loan_ffel__grad_plus_disbursements_n,4543,3960,583,461287,399410,61877
ffel,2008-2009,loan_ffel__grad_plus_disbursements,4543,3960,583,3519866968.0,2940909078.0,578957890.0
ffel,2008-2009,loan_ffel__parent_plus_recipients,4543,3960,583,415279,374202,41077
ffel,2008-2009,loan_ffel__parent_plus_loans_originated_n,4543,3960,583,477115,428469,48646
ffel,2008-2009,loan_ffel__parent_plus_loans_originated_amt,4543,3960,583,5161135546.0,4601895131.0,559240415.0
ffel,2008-2009,loan_ffel__parent_plus_disbursements_n,4543,3960,583,892759,803463,89296
ffel,2008-2009,loan_ffel__parent_plus_disbursements,4543,3960,583,4960555789.0,4427101487.0,533454302.0
ffel,2009-2010,loan_ffel__subsidized_recipients,4188,3645,543,5125234,4405315,719919
ffel,2009-2010,loan_ffel__subsidized_loans_originated_n,4188,3645,543,5782471,4977437,805034
ffel,2009-2010,loan_ffel__subsidized_loans_originated_amt,4188,3645,543,23221819145.0,19803685979.0,3418133166.0
ffel,2009-2010,loan_ffel__subsidized_disbursements_n,4188,3645,543,10821552,9352643,1468909
ffel,2009-2010,loan_ffel__subsidized_disbursements,4188,3645,543,21962991475.0,18788706567.0,3174284908.0
ffel,2009-2010,loan_ffel__unsubsidized_recipients,4188,3645,543,4886470,4220955,665515
ffel,2009-2010,loan_ffel__unsubsidized_loans_originated_n,4188,3645,543,5933459,5149365,784094
ffel,2009-2010,loan_ffel__unsubsidized_loans_originated_amt,4188,3645,543,28913040100.0,24644221438.0,4268818662.0
ffel,2009-2010,loan_ffel__unsubsidized_disbursements_n,4188,3645,543,11160722,9705247,1455475
ffel,2009-2010,loan_ffel__unsubsidized_disbursements,4188,3645,543,27207763586.0,23238590397.0,3969173189.0
ffel,2009-2010,loan_ffel__plus_recipients,4188,3645,543,,,
ffel,2009-2010,loan_ffel__plus_loans_originated_n,4188,3645,543,,,
ffel,2009-2010,loan_ffel__plus_loans_originated_amt,4188,3645,543,,,
ffel,2009-2010,loan_ffel__plus_disbursements_n,4188,3645,543,,,
ffel,2009-2010,loan_ffel__plus_disbursements,4188,3645,543,,,
ffel,2009-2010,loan_ffel__grad_plus_recipients,4188,3645,543,178179,153887,24292
ffel,2009-2010,loan_ffel__grad_plus_loans_originated_n,4188,3645,543,243194,210263,32931
ffel,2009-2010,loan_ffel__grad_plus_loans_originated_amt,4188,3645,543,3739347952.0,3169678455.0,569669497.0
ffel,2009-2010,loan_ffel__grad_plus_disbursements_n,4188,3645,543,437332,380273,57059
ffel,2009-2010,loan_ffel__grad_plus_disbursements,4188,3645,543,3650192381.0,3095758647.0,554433734.0
ffel,2009-2010,loan_ffel__parent_plus_recipients,4188,3645,543,363582,333897,29685
ffel,2009-2010,loan_ffel__parent_plus_loans_originated_n,4188,3645,543,411851,378657,33194
ffel,2009-2010,loan_ffel__parent_plus_loans_originated_amt,4188,3645,543,4581724603.0,4205651683.0,376072920.0
ffel,2009-2010,loan_ffel__parent_plus_disbursements_n,4188,3645,543,772321,709150,63171
ffel,2009-2010,loan_ffel__parent_plus_disbursements,4188,3645,543,4421856239.0,4060098096.0,361758143.0
