family,award_year,record_disposition,record_origin,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
grants,2017-2018,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,5118,0,5118,
grants,2017-2018,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,5118,737,4381,84124444.09
grants,2017-2018,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,5118,57,5061,320007.4800000001
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,96,96,0,911941956.47
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,96,0,96,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,96,0,96,
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,96,16,80,2056181.51
grants,2018-2019,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,96,3,93,20640.629999999997
grants,2018-2019,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,5022,5018,4,27493678277.7
grants,2018-2019,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,5022,0,5022,
grants,2018-2019,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,5022,0,5022,
grants,2018-2019,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,5022,721,4301,78730848.2
grants,2018-2019,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,5022,62,4960,395392.2999999999
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,77,76,1,890236167.0300001
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,77,0,77,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,77,0,77,
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,77,16,61,1892881.0
grants,2019-2020,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,77,2,75,6536.95
grants,2019-2020,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4952,4948,4,27528038236.4
grants,2019-2020,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4952,0,4952,
grants,2019-2020,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4952,0,4952,
grants,2019-2020,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4952,725,4227,78179901.45
grants,2019-2020,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4952,72,4880,473374.75999999995
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,60,60,0,923623704.22
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,60,0,60,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,60,0,60,
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,60,17,43,1675585.73
grants,2020-2021,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,60,3,57,25245.0
grants,2020-2021,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4892,4886,6,25530113456.339996
grants,2020-2021,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4892,0,4892,
grants,2020-2021,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4892,0,4892,
grants,2020-2021,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4892,716,4176,73892441.88
grants,2020-2021,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4892,89,4803,541036.9600000002
grants,2021-2022,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,57,57,0,783909792.79
grants,2021-2022,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,57,0,57,
grants,2021-2022,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,57,0,57,
grants,2021-2022,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,57,16,41,1312681.5
grants,2021-2022,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,57,3,54,33682.0
grants,2021-2022,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4826,4820,6,25070588998.589996
grants,2021-2022,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4826,0,4826,
grants,2021-2022,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4826,0,4826,
grants,2021-2022,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4826,685,4141,68698017.75000001
grants,2021-2022,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4826,74,4752,502369.2899999998
grants,2022-2023,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,65,65,0,940111625.6
grants,2022-2023,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,65,0,65,
grants,2022-2023,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,65,0,65,
grants,2022-2023,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,65,16,49,1614684.0
grants,2022-2023,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,65,7,58,48758.99
grants,2022-2023,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4778,4773,5,26270415392.69
grants,2022-2023,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4778,0,4778,
grants,2022-2023,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4778,0,4778,
grants,2022-2023,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4778,700,4078,66805159.73
grants,2022-2023,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4778,79,4699,619900.0699999998
grants,2023-2024,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,52,52,0,1048211674.78
grants,2023-2024,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,52,0,52,
grants,2023-2024,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,52,0,52,
grants,2023-2024,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,52,14,38,1349365.0
grants,2023-2024,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,52,5,47,59271.49
grants,2023-2024,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4728,4722,6,30415375693.65
grants,2023-2024,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4728,0,4728,
grants,2023-2024,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4728,0,4728,
grants,2023-2024,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4728,712,4016,70995927.74
grants,2023-2024,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4728,84,4644,701431.3699999998
grants,2024-2025,excluded_annual_identity_unresolved,opeid_master,grant__pell_disbursements,nominal_usd,57,57,0,1324788690.46
grants,2024-2025,excluded_annual_identity_unresolved,opeid_master,grant__acg_disbursements,nominal_usd,57,0,57,
grants,2024-2025,excluded_annual_identity_unresolved,opeid_master,grant__smart_disbursements,nominal_usd,57,0,57,
grants,2024-2025,excluded_annual_identity_unresolved,opeid_master,grant__teach_disbursements,nominal_usd,57,17,40,1042317.5
grants,2024-2025,excluded_annual_identity_unresolved,opeid_master,grant__iasg_disbursements,nominal_usd,57,0,57,
grants,2024-2025,included_unique_family_record,opeid_master,grant__pell_disbursements,nominal_usd,4656,4650,6,37586359805.64
grants,2024-2025,included_unique_family_record,opeid_master,grant__acg_disbursements,nominal_usd,4656,0,4656,
grants,2024-2025,included_unique_family_record,opeid_master,grant__smart_disbursements,nominal_usd,4656,0,4656,
grants,2024-2025,included_unique_family_record,opeid_master,grant__teach_disbursements,nominal_usd,4656,696,3960,70431488.74
grants,2024-2025,included_unique_family_record,opeid_master,grant__iasg_disbursements,nominal_usd,4656,0,4656,
grants,1999-2000,quarantined_identity_unresolved,raw_source_quarantine,grant__pell_disbursements,nominal_usd,4,4,0,1679214.56
grants,1999-2000,quarantined_identity_unresolved,raw_source_quarantine,grant__acg_disbursements,nominal_usd,4,0,4,
grants,1999-2000,quarantined_identity_unresolved,raw_source_quarantine,grant__smart_disbursements,nominal_usd,4,0,4,
grants,1999-2000,quarantined_identity_unresolved,raw_source_quarantine,grant__teach_disbursements,nominal_usd,4,0,4,
grants,1999-2000,quarantined_identity_unresolved,raw_source_quarantine,grant__iasg_disbursements,nominal_usd,4,0,4,
grants,2000-2001,quarantined_identity_unresolved,raw_source_quarantine,grant__pell_disbursements,nominal_usd,4,4,0,2025765.59
grants,2000-2001,quarantined_identity_unresolved,raw_source_quarantine,grant__acg_disbursements,nominal_usd,4,0,4,
grants,2000-2001,quarantined_identity_unresolved,raw_source_quarantine,grant__smart_disbursements,nominal_usd,4,0,4,
grants,2000-2001,quarantined_identity_unresolved,raw_source_quarantine,grant__teach_disbursements,nominal_usd,4,0,4,
grants,2000-2001,quarantined_identity_unresolved,raw_source_quarantine,grant__iasg_disbursements,nominal_usd,4,0,4,
grants,2001-2002,quarantined_identity_unresolved,raw_source_quarantine,grant__pell_disbursements,nominal_usd,4,4,0,2183571.51
grants,2001-2002,quarantined_identity_unresolved,raw_source_quarantine,grant__acg_disbursements,nominal_usd,4,0,4,
grants,2001-2002,quarantined_identity_unresolved,raw_source_quarantine,grant__smart_disbursements,nominal_usd,4,0,4,
grants,2001-2002,quarantined_identity_unresolved,raw_source_quarantine,grant__teach_disbursements,nominal_usd,4,0,4,
grants,2001-2002,quarantined_identity_unresolved,raw_source_quarantine,grant__iasg_disbursements,nominal_usd,4,0,4,
grants,2002-2003,quarantined_identity_unresolved,raw_source_quarantine,grant__pell_disbursements,nominal_usd,3,3,0,1941745.17
grants,2002-2003,quarantined_identity_unresolved,raw_source_quarantine,grant__acg_disbursements,nominal_usd,3,0,3,
grants,2002-2003,quarantined_identity_unresolved,raw_source_quarantine,grant__smart_disbursements,nominal_usd,3,0,3,
grants,2002-2003,quarantined_identity_unresolved,raw_source_quarantine,grant__teach_disbursements,nominal_usd,3,0,3,
grants,2002-2003,quarantined_identity_unresolved,raw_source_quarantine,grant__iasg_disbursements,nominal_usd,3,0,3,
grants,2003-2004,quarantined_identity_unresolved,raw_source_quarantine,grant__pell_disbursements,nominal_usd,1,1,0,1185469
grants,2003-2004,quarantined_identity_unresolved,raw_source_quarantine,grant__acg_disbursements,nominal_usd,1,0,1,
grants,2003-2004,quarantined_identity_unresolved,raw_source_quarantine,grant__smart_disbursements,nominal_usd,1,0,1,
grants,2003-2004,quarantined_identity_unresolved,raw_source_quarantine,grant__teach_disbursements,nominal_usd,1,0,1,
grants,2003-2004,quarantined_identity_unresolved,raw_source_quarantine,grant__iasg_disbursements,nominal_usd,1,0,1,
campus_based,2001-2002,excluded_annual_identity_unresolved,opeid_master,campus__fws_disbursements,nominal_usd,137,137,0,77985895.0
campus_based,2001-2002,excluded_annual_identity_unresolved,opeid_master,campus__perkins_disbursements_amt,nominal_usd,137,137,0,87712257.0
campus_based,2001-2002,excluded_annual_identity_unresolved,opeid_master,campus__fseog_disbursements,nominal_usd,137,137,0,80519960.0
campus_based,2001-2002,included_unique_family_record,opeid_master,campus__fws_disbursements,nominal_usd,3901,3901,0,839824012.0
campus_based,2001-2002,included_unique_family_record,opeid_master,campus__perkins_disbursements_amt,nominal_usd,3901,3901,0,1013233621.0
campus_based,2001-2002,included_unique_family_record,opeid_master,campus__fseog_disbursements,nominal_usd,3901,3901,0,794428675.0
campus_based,2002-2003,excluded_annual_identity_unresolved,opeid_master,campus__fws_disbursements,nominal_usd,121,121,0,73157738.0
campus_based,2002-2003,excluded_annual_identity_unresolved,opeid_master,campus__perkins_disbursements_amt,nominal_usd,121,121,0,88009328.0
campus_based,2002-2003,excluded_annual_identity_unresolved,opeid_master,campus__fseog_disbursements,nominal_usd,121,121,0,75866536.0
campus_based,2002-2003,included_unique_family_record,opeid_master,campus__fws_disbursements,nominal_usd,3914,3914,0,867224200.0
campus_based,2002-2003,included_unique_family_record,opeid_master,campus__perkins_disbursements_amt,nominal_usd,3914,3914,0,1057553997.0
campus_based,2002-2003,included_unique_family_record,opeid_master,campus__fseog_disbursements,nominal_usd,3914,3914,0,831652431.0
campus_based,2003-2004,excluded_annual_identity_unresolved,opeid_master,campus__fws_disbursements,nominal_usd,147,147,0,76595517.0
campus_based,2003-2004,excluded_annual_identity_unresolved,opeid_master,campus__perkins_disbursements_amt,nominal_usd,147,147,0,91467342.0
campus_based,2003-2004,excluded_annual_identity_unresolved,opeid_master,campus__fseog_disbursements,nominal_usd,147,147,0,95347896.0
campus_based,2003-2004,included_unique_family_record,opeid_master,campus__fws_disbursements,nominal_usd,3920,3920,0,954672554.0
campus_based,2003-2004,included_unique_family_record,opeid_master,campus__perkins_disbursements_amt,nominal_usd,3920,3920,0,1147692326.0
campus_based,2003-2004,included_unique_family_record,opeid_master,campus__fseog_disbursements,nominal_usd,3920,3920,0,913071102.0
campus_based,2004-2005,ambiguous_family_multiple_records,opeid_master,campus__fws_disbursements,nominal_usd,2,2,0,10969487.0
campus_based,2004-2005,ambiguous_family_multiple_records,opeid_master,campus__perkins_disbursements_amt,nominal_usd,2,2,0,9251104.0
campus_based,2004-2005,ambiguous_family_multiple_records,opeid_master,campus__fseog_disbursements,nominal_usd,2,2,0,7176000.0
campus_based,2004-2005,excluded_annual_identity_unresolved,opeid_master,campus__fws_disbursements,nominal_usd,148,148,0,82245839.0
campus_based,2004-2005,excluded_annual_identity_unresolved,opeid_master,campus__perkins_disbursements_amt,nominal_usd,148,148,0,113281013.0
campus_based,2004-2005,excluded_annual_identity_unresolved,opeid_master,campus__fseog_disbursements,nominal_usd,148,148,0,90914681.0
campus_based,2004-2005,included_unique_family_record,opeid_master,campus__fws_disbursements,nominal_usd,3921,3921,0,1002930230.0
campus_based,2004-2005,included_unique_family_record,opeid_master,campus__perkins_disbursements_amt,nominal_usd,3921,3921,0,1337530901.0
campus_based,2004-2005,included_unique_family_record,opeid_master,campus__fseog_disbursements,nominal_usd,3921,3921,0,936450544.0
campus_based,2005-2006,ambiguous_family_multiple_records,opeid_master,campus__fws_disbursements,nominal_usd,2,2,0,11595290.0
campus_based,2005-2006,ambiguous_family_multiple_records,opeid_master,campus__perkins_disbursements_amt,nominal_usd,2,2,0,11448481.0
campus_based,2005-2006,ambiguous_family_multiple_records,opeid_master,campus__fseog_disbursements,nominal_usd,2,2,0,7216761.0
campus_based,2005-2006,excluded_annual_identity_unresolved,opeid_master,campus__fws_disbursements,nominal_usd,132,132,0,87454940.0
campus_based,2005-2006,excluded_annual_identity_unresolved,opeid_master,campus__perkins_disbursements_amt,nominal_usd,132,132,0,135257259.0
campus_based,2005-2006,excluded_annual_identity_unresolved,opeid_master,campus__fseog_disbursements,nominal_usd,132,132,0,100999472.0
campus_based,2005-2006,included_unique_family_record,opeid_master,campus__fws_disbursements,nominal_usd,3930,3930,0,1008195881.0
campus_based,2005-2006,included_unique_family_record,opeid_master,campus__perkins_disbursements_amt,nominal_usd,3930,3930,0,1492063833.0
campus_based,2005-2006,included_unique_family_record,opeid_master,campus__fseog_disbursements,nominal_usd,3930,3930,0,957360940.0
campus_based,2006-2007,ambiguous_family_multiple_records,opeid_master,campus__fws_disbursements,nominal_usd,2,2,0,9499443.0
